134;157.234;182.263;80;219.25;36.1757;91.25;120.469;-201.377;80;-170.361;150.447;91.25;-227.875;25.5878;80;-96.8312;-218.672;91.25
135;160.59;181.074;80;218.292;42.205;93.125;117.697;-203.373;80;-175.905;143.955;93.125;-228.354;29.8524;80;-90.1198;-223.551;93.125
136;163.946;179.884;80;217.333;48.2343;95;114.925;-205.369;80;-181.448;137.462;95;-228.833;34.1171;80;-83.4083;-228.43;95
137;167.302;178.695;80;217.333;48.2343;93.125;112.154;-207.365;80;-181.448;137.462;93.125;-229.313;38.3817;80;-83.4083;-228.43;93.125
138;170.657;177.505;80;217.333;48.2343;91.25;109.382;-209.361;80;-181.448;137.462;91.25;-229.792;42.6464;80;-83.4083;-228.43;91.25
139;174.013;176.316;80;217.333;48.2343;89.375;106.61;-211.357;80;-181.448;137.462;89.375;-230.271;46.911;80;-83.4083;-228.43;89.375
140;177.369;175.127;80;217.333;48.2343;87.5;103.838;-213.353;80;-181.448;137.462;87.5;-230.75;51.1756;80;-83.4083;-228.43;87.5
141;180.725;173.937;80;217.333;48.2343;85.625;101.066;-215.349;80;-181.448;137.462;85.625;-231.229;55.4403;80;-83.4083;-228.43;85.625
142;184.08;172.748;80;217.333;48.2343;83.75;98.2945;-217.346;80;-181.448;137.462;83.75;-231.708;59.7049;80;-83.4083;-228.43;83.75
143;187.436;171.558;80;217.333;48.2343;81.875;95.5228;-219.342;80;-181.448;137.462;81.875;-232.188;63.9696;80;-83.4083;-228.43;81.875
144;190.792;170.369;80;217.333;48.2343;80;92.751;-221.338;80;-181.448;137.462;80;-232.667;68.2342;80;-83.4083;-228.43;80
145;190.792;170.369;81.875;217.813;45.2197;80;92.751;-221.338;81.875;-178.677;140.708;80;-232.667;68.2342;81.875;-86.764;-225.991;80
146;190.792;170.369;83.75;218.292;42.205;80;92.751;-221.338;83.75;-175.905;143.955;80;-232.667;68.2342;83.75;-90.1198;-223.551;80
147;190.792;170.369;85.625;218.771;39.1904;80;92.751;-221.338;85.625;-173.133;147.201;80;-232.667;68.2342;85.625;-93.4755;-221.112;80
148;190.792;170.369;87.5;219.25;36.1757;80;92.751;-221.338;87.5;-170.361;150.447;80;-232.667;68.2342;87.5;-96.8312;-218.672;80
149;190.792;170.369;89.375;219.729;33.1611;80;92.751;-221.338;89.375;-167.589;153.693;80;-232.667;68.2342;89.375;-100.187;-216.233;80
150;190.792;170.369;91.25;220.209;30.1464;80;92.751;-221.338;91.25;-164.818;156.939;80;-232.667;68.2342;91.25;-103.543;-213.794;80
151;190.792;170.369;93.125;220.688;27.1318;80;92.751;-221.338;93.125;-162.046;160.185;80;-232.667;68.2342;93.125;-106.898;-211.354;80
152;190.792;170.369;95;221.167;24.1171;80;92.751;-221.338;95;-159.274;163.431;80;-232.667;68.2342;95;-110.254;-208.915;80
153;184.08;172.748;95;221.646;21.1025;80;98.2945;-217.346;95;-156.502;166.677;80;-231.708;59.7049;95;-113.61;-206.475;80
154;177.369;175.127;95;222.125;18.0878;80;103.838;-213.353;95;-153.73;169.923;80;-230.75;51.1756;95;-116.966;-204.036;80
155;170.658;177.505;95;222.604;15.0732;80;109.382;-209.361;95;-150.959;173.17;80;-229.792;42.6464;95;-120.321;-201.597;80
156;163.946;179.884;95;223.084;12.0585;80;114.925;-205.369;95;-148.187;176.416;80;-228.833;34.1171;95;-123.677;-199.157;80
157;157.235;182.263;95;223.563;9.0439;80;120.469;-201.377;95;-145.415;179.662;80;-227.875;25.5878;95;-127.033;-196.718;80
158;150.523;184.642;95;224.042;6.02925;80;126.013;-197.385;95;-142.643;182.908;80;-226.917;17.0585;95;-130.389;-194.278;80
159;143.812;187.021;95;224.521;3.0146;80;131.556;-193.392;95;-139.871;186.154;80;-225.958;8.52921;95;-133.744;-191.839;80
160;137.1;189.4;95;225;-4.52995e-05;80;137.1;-189.4;95;-137.1;189.4;80;-225;-7.62939e-05;95;-137.1;-189.4;80
161;130.389;191.778;95;225.479;-3.01469;80;142.643;-185.408;95;-134.328;192.646;80;-224.042;-8.52936;95;-140.456;-186.96;80
162;123.677;194.157;95;225.959;-6.02934;80;148.187;-181.416;95;-131.556;195.892;80;-223.083;-17.0586;95;-143.812;-184.521;80
163;116.966;196.536;95;226.438;-9.04399;80;153.73;-177.424;95;-128.784;199.138;80;-222.125;-25.5879;95;-147.167;-182.081;80
164;110.254;198.915;95;226.917;-12.0586;80;159.274;-173.431;95;-126.012;202.385;80;-221.167;-34.1172;95;-150.523;-179.642;80
165;103.543;201.294;95;227.396;-15.0733;80;164.818;-169.439;95;-123.241;205.631;80;-220.208;-42.6465;95;-153.879;-177.202;80
166;96.8313;203.672;95;227.875;-18.0879;80;170.361;-165.447;95;-120.469;208.877;80;-219.25;-51.1758;95;-157.235;-174.763;80
167;90.1199;206.051;95;228.354;-21.1026;80;175.905;-161.455;95;-117.697;212.123;80;-218.292;-59.7051;95;-160.59;-172.324;80
168;83.4084;208.43;95;228.834;-24.1172;80;181.448;-157.462;95;-114.925;215.369;80;-217.333;-68.2344;95;-163.946;-169.884;80
169;83.4084;208.43;93.125;229.313;-27.1319;80;181.448;-157.462;93.125;-112.153;218.615;80;-217.333;-68.2344;93.125;-167.302;-167.445;80
170;83.4084;208.43;91.25;229.792;-30.1465;80;181.448;-157.462;91.25;-109.382;221.861;80;-217.333;-68.2344;91.25;-170.658;-165.005;80
171;83.4084;208.43;89.375;230.271;-33.1612;80;181.448;-157.462;89.375;-106.61;225.107;80;-217.333;-68.2344;89.375;-174.013;-162.566;80
172;83.4084;208.43;87.5;230.75;-36.1758;80;181.448;-157.462;87.5;-103.838;228.353;80;-217.333;-68.2344;87.5;-177.369;-160.127;80
173;83.4084;208.43;85.625;231.229;-39.1905;80;181.448;-157.462;85.625;-101.066;231.6;80;-217.333;-68.2344;85.625;-180.725;-157.687;80
174;83.4084;208.43;83.75;231.709;-42.2051;80;181.448;-157.462;83.75;-98.2944;234.846;80;-217.333;-68.2344;83.75;-184.08;-155.248;80
175;83.4084;208.43;81.875;232.188;-45.2198;80;181.448;-157.462;81.875;-95.5226;238.092;80;-217.333;-68.2344;81.875;-187.436;-152.808;80
176;83.4084;208.43;80;232.667;-48.2344;80;181.448;-157.462;80;-92.7508;241.338;80;-217.333;-68.2344;80;-190.792;-150.369;80
177;86.7641;207.241;80;232.667;-48.2344;81.875;178.677;-159.459;80;-92.7508;241.338;81.875;-217.812;-63.9697;80;-190.792;-150.369;81.875
178;90.1199;206.051;80;232.667;-48.2344;83.75;175.905;-161.455;80;-92.7508;241.338;83.75;-218.292;-59.7051;80;-190.792;-150.369;83.75
179;93.4756;204.862;80;232.667;-48.2344;85.625;173.133;-163.451;80;-92.7508;241.338;85.625;-218.771;-55.4404;80;-190.792;-150.369;85.625
180;96.8313;203.672;80;232.667;-48.2344;87.5;170.361;-165.447;80;-92.7508;241.338;87.5;-219.25;-51.1758;80;-190.792;-150.369;87.5
181;100.187;202.483;80;232.667;-48.2344;89.375;167.589;-167.443;80;-92.7508;241.338;89.375;-219.729;-46.9112;80;-190.792;-150.369;89.375
182;103.543;201.294;80;232.667;-48.2344;91.25;164.818;-169.439;80;-92.7508;241.338;91.25;-220.208;-42.6465;80;-190.792;-150.369;91.25
183;106.899;200.104;80;232.667;-48.2344;93.125;162.046;-171.435;80;-92.7508;241.338;93.125;-220.687;-38.3819;80;-190.792;-150.369;93.125
184;110.254;198.915;80;232.667;-48.2344;95;159.274;-173.431;80;-92.7508;241.338;95;-221.167;-34.1172;80;-190.792;-150.369;95
185;113.61;197.725;80;231.709;-42.2051;93.125;156.502;-175.427;80;-98.2944;234.846;93.125;-221.646;-29.8526;80;-184.08;-155.248;93.125
186;116.966;196.536;80;230.75;-36.1758;91.25;153.73;-177.424;80;-103.838;228.353;91.25;-222.125;-25.5879;80;-177.369;-160.127;91.25
